numeric__alcohol,numeric__malic_acid,numeric__ash,numeric__alcalinity_of_ash,numeric__magnesium,numeric__total_phenols,numeric__flavanoids,numeric__nonflavanoid_phenols,numeric__proanthocyanins,numeric__color_intensity,numeric__hue,numeric__od280/od315_of_diluted_wines,numeric__proline
0.8783194237365741,-0.7821806344792264,1.2855263284725442,0.9440314358299614,0.14814406860349008,1.115268302269664,1.2150291384121832,-0.5787407581621923,1.352513978453439,0.24306629021578713,1.0692507784157095,0.14411088089259674,1.6447106650756724
1.3622646002019139,-0.8004231654960697,-0.07168362426426998,-0.7524584490740577,-0.26568788697084905,-0.132338582396351,0.40165675209095447,-0.8247922182191719,-0.042197854088380275,-0.06004234037435975,0.9795517115196081,0.3026328498744529,1.6293101431870642
-0.25088598801588874,0.923496015595618,-0.14311572703989178,0.05114202272258284,-0.7484918351409114,-1.2551847785957648,-1.3540373013097469,0.3234479287134007,-1.0753177300452836,2.217602512345886,-1.0386772936426711,-1.2393535756763308,-0.2033519615573283
0.8038663196649826,-1.010212272189767,-1.5003256797767044,-0.39530268383110645,-0.3346598795665723,-0.288289442979603,-0.23317047625732185,-0.33268929810521225,-1.4885656804280452,-0.5796571356717544,1.2486489122079123,-0.21616632133889482,-0.37275770233202005
2.14402219295362,-0.572391527785529,0.17832873545040712,-2.3596593926673393,-0.5415758573537418,1.271219162852916,1.651472857901623,0.5694993887703803,2.092916556222553,0.11316259139143857,1.3383479791040136,0.17293305707111611,1.2288965740832474
-0.4122010468376701,-0.7548168379539615,-0.28597993259113536,0.40829778796553406,-1.300267775906697,-1.4111356391790169,-0.5605032658744018,1.7997566890552792,0.043895468908028416,-0.9044163827326259,0.037711509110544515,-0.7926098449092812,-0.7885717933244453
-0.7348311644812306,-0.7548168379539615,-0.17883177842770187,0.6464016314608353,-0.8864358203323578,0.7097960647532092,1.1158373839827649,0.24143077536107407,0.3021754378972541,-0.519035409553725,-1.1732258939868232,0.3314550260529722,-1.2290267193386437
-1.690312666733314,-0.4355725451592047,-1.5003256797767044,-0.9905622925693589,-0.12774390177940267,-1.0524486598375373,-0.45139233600204176,-0.1686549914005589,-0.7653817672582128,-0.5796571356717544,1.2486489122079123,-0.6773211401952038,-0.994938786631797
-1.7027215174119121,-0.6271191208360588,0.999797917370057,1.9857357511219031,-0.7484918351409114,-0.5690009920294566,-0.41171563423027446,0.3234479287134007,-0.43822713987185985,-1.0992719309691488,1.8316928470325713,0.8646652853555798,-0.5822048000170934
-1.1691409382321774,-0.25314723499077196,-2.286078810308543,-0.5441175860156695,-0.12774390177940267,-0.08555332422137572,0.14375819057446704,-0.8247922182191719,-0.3349151522761698,-0.7961633003790021,1.4280470460001151,0.5043880831240883,-0.12634935211428658
0.5805070074502101,-0.6362403863444804,-0.3574120353667556,1.3904761423836507,-0.8174638277366346,-0.6313813362627575,-0.18357459904261272,-0.7427750648668453,-0.9720057424495934,-0.605637875436624,0.1274105760066459,0.24498849751741417,-0.8594141940120436
1.411900002916309,0.13906718187135778,0.4997731979407044,0.19995692490714595,-0.5415758573537418,-0.9432830574292612,-1.3143605995379797,0.651516542122707,-0.6104137858646772,1.9751156078737684,-1.4871726281231776,-1.2969979280333694,-0.28035457100037
1.6848947178454765,-0.4446938106676261,0.14261268406259542,-2.1810815100458636,0.21711606119921326,1.5831208840194193,1.601876980686914,-0.5787407581621923,2.351196525211779,1.0224884831618788,1.1141003118637602,0.562032435481127,2.4516980120387495
1.4863531069879006,-0.5997553243107939,-0.14311572703989178,-0.9012733512586207,1.3206679427307844,1.427170023436168,0.9670497523386378,-0.8247922182191719,0.7498607174785785,0.5375146742176439,-0.051987557785556866,1.0087761662481767,0.6744777860933471
-1.3180471463753582,-1.156152520324513,-0.14311572703989178,0.4975867292762721,0.14814406860349008,1.7078815724860208,0.11400066424564179,-1.891015211799418,0.09555146270587324,-0.8351344100263066,0.1722601094546966,0.7493765806415025,0.415749018364727
-0.8092842685528222,-0.6636041828697453,-0.14311572703989178,1.5392910445682138,-0.7484918351409114,-0.10114841027970058,0.4214951029768381,0.3234479287134007,0.5260180776879163,-1.3071178490881066,-0.2762352250258098,0.24498849751741417,-1.2598277631158605
1.064452183915552,2.44674735550203,-0.3931280867545673,0.19995692490714595,-1.300267775906697,-2.0349390815120243,-1.671450915483885,0.3234479287134007,-1.5746590034244536,-0.10334357331580914,-1.6665707619153804,-1.8446192754252366,-1.0349801435421786
1.4987619576664988,-0.5906340588023723,0.3211929410016507,-1.1096142143170094,1.941415876092293,0.8033665811031598,1.0265648049962888,-0.6607579115145186,1.1975459970599036,0.21708555045091718,0.3965077766949501,1.887852539693016,0.9670877019769055
1.0396344825583532,-0.7730593689708047,1.1783781743091106,1.688105946752777,-0.8864358203323578,1.037292871978038,0.8281812961374522,-1.2348779849808051,0.47436208389007145,-0.7615223140258424,1.8316928470325713,0.7926098449092819,-1.050380665430787
-1.1691409382321774,-0.48117887270131265,-0.07168362426426998,-0.24648778164654336,-1.2312957833109737,-1.0680437458958625,-0.5208265641026345,1.3076537689413201,0.07833279810659151,-1.185874396852048,0.5759059104871529,-0.48997699503482833,-0.8347733589902703
-0.5238807029450564,-0.9281208826139724,-1.5717577825523261,-0.24648778164654336,-0.7484918351409114,-1.3019700367707405,-0.6596950203038198,-0.5787407581621923,-0.4210084752725781,-1.1642237803813231,0.3965077766949501,0.2305774094281548,-0.5822048000170934
1.2381760934159294,-0.6179978553276372,-0.46456018953018907,-0.9905622925693589,-0.19671589437512588,0.5694402902282821,0.30246499766153623,-0.8247922182191719,0.6637673944821701,-0.1899460391987083,0.3965077766949501,1.412286632747447,0.8746845706452555
