mean_radius,mean_texture,mean_perimeter,mean_area,mean_smoothness,mean_compactness,mean_concavity,mean_concave_points,mean_symmetry,mean_fractal_dimension,radius_error,texture_error,perimeter_error,area_error,smoothness_error,compactness_error,concavity_error,concave_points_error,symmetry_error,fractal_dimension_error,worst_radius,worst_texture,worst_perimeter,worst_area,worst_smoothness,worst_compactness,worst_concavity,worst_concave_points,worst_symmetry,worst_fractal_dimension
-0.7928337003567048,0.14117335815860063,-0.7304919795215834,-0.7244082478160682,-1.1405162268354687,0.2747490072905788,0.050622341512428976,0.18042060105438393,2.9246896920927212,-0.035710638290295534,0.25381572669133584,1.1787735867860532,-0.019942418511486593,-0.14184827544268647,3.0496931975973736,3.2361373787304886,1.8533242355756476,3.88989568070364,1.697150749249511,1.1395668051528094,-0.8897282673659389,-0.5514957315420098,-0.8420260372675696,-0.7612292442667657,-1.2907116722844019,-0.43061968799602607,-0.5524023480859267,-0.31295293038355176,0.11527750089318142,-0.7625245905054777
1.404628523913822,-0.775183465745358,1.378348856483736,1.3798033244147976,-0.650795303792662,0.2822611450042446,0.3816586758094082,1.2115391996841356,-0.23502936374634262,-1.6414039653418027,2.005627420129303,-1.047763291191917,1.9002847601712156,1.5878302503780306,0.8282000678058496,0.29714468602088384,0.4498401308300381,2.727245391851143,1.3739787971834252,-0.1549717357676932,1.1526159496468213,-1.2759503313691025,1.1320514850873784,1.024871575502703,-0.8648828681808023,-0.3222844969689446,-0.21267669982018336,0.9549404087568247,-0.7492295364515162,-1.1881830274036747
-1.2134828373608229,-0.8367298195896536,-1.2206029535798757,-1.011810064340457,-0.40157530883170867,-1.0625993091847854,-0.9677880077122011,-0.8764822822187199,1.0229384102411068,0.08429860753474491,-0.4907213039050107,0.31015451216195905,-0.5485442823061628,-0.5157057587475897,2.369286397503348,-0.8249443236020649,-0.8618101404838812,-0.37114213116875866,-0.301088038334681,0.21389994356274478,-1.112638993116594,-0.7838982027254797,-1.1361297863905517,-0.9004147062953305,0.6565679631476842,-0.9979704571898739,-1.0926039812683768,-0.9359539739181147,-0.07721039414059835,-0.10775184984149687
-1.0200618244300756,-0.8845992059129945,-1.0152536747600345,-0.9023105238796293,0.6832219287096997,-0.49299146704607183,-1.0224663359712691,-0.924764619148919,-0.06113381851866648,0.29393501163418567,-0.7538001538544989,-0.5765024182456597,-0.802760972791269,-0.6083014066082355,-0.1864478047054981,-0.9722043953377931,-1.0685016744184543,-1.1261098512028476,-0.6661983353253728,-0.37695124468623253,-0.9580072284066802,-0.9569979743655812,-0.9806997107243784,-0.8325111192377054,0.09766765776170953,-0.862708022150281,-1.1590350133247977,-1.0401623313805748,-0.4588092035935315,-0.05496571122879194
-1.5304937811900137,0.37368180601482875,-1.494936755753257,-1.1996417697657054,2.0637408512339293,-0.2599273944795885,-0.7313512885249385,-0.9980981581198656,0.08686239018573945,0.7603000555365632,-0.18430780552026307,1.4624757845463423,-0.2000516604787942,-0.47482467801441275,1.7134303582374577,0.35753881279636457,-0.052498787086899076,-0.4068772699170388,1.6219084245318347,-0.2838101198719841,-1.3506112543909423,0.20341160588843424,-1.3103385886706678,-1.037742109971572,1.4195112371666334,-0.5214208596661231,-0.8580134848754023,-1.292961310778715,0.14398183611751766,-0.36775166024237477
1.770410382178273,1.9305766088168272,1.7032178327416878,1.826627645690719,-0.31293146222752133,0.07379932345001708,0.8315988741573357,0.8760907122162069,-1.319101592506115,-1.0094565442884191,0.38143114806761175,-0.07512007738905037,0.3974982725064921,0.5803160157088846,-0.7100804606541472,-0.263335387699231,0.1183113955678927,-0.12988800196675418,-0.9178284048730116,-0.3498705652248212,1.6426179053509637,1.860681641776076,1.5971860981404247,1.661678847162519,-0.4257469139489648,0.14424566092224383,0.6778019492552052,0.6340686318220558,-0.7593604782953992,-0.021833985929327678
-0.706930385158235,-0.06854014382937032,-0.7112404846322232,-0.6813807205820906,-0.7583304619682343,-0.49299146704607183,-0.42162791099180835,-0.8711737530274415,0.8379431493605993,0.01593891054579834,-0.4293021171463754,0.3644432043259648,-0.334664557469985,-0.43578324591422873,0.08185693863054792,-0.27180185406962554,0.4883378306406368,-0.48405174796496797,-0.21474438701931478,-0.16440894224666994,-0.6467354942503597,0.19379495190842877,-0.6062807923909943,-0.6211992102598725,-0.3104182795042402,-0.3717554801547216,-0.0726226721228852,-0.7102941494850179,0.2503567254782906,-0.04654239123740297
-0.3799435724672867,-0.6019418771465997,-0.3779489793601766,-0.4494182179937883,1.2063659414557235,0.15455480387192502,-0.6216705753542525,-0.47505636051633077,1.167234713727902,0.5567400689472509,-0.09832094405817353,-0.400852230373086,-0.19911359151021435,-0.2657179500642126,0.1628744493633933,-0.5461153644704067,-0.4348594366620677,-0.4169435061841599,-0.2924536732031443,-0.0454180779465287,-0.36960324061441013,-0.6460594956787321,-0.3982702822057813,-0.44620389635017227,0.692053696822984,-0.34545445111924533,-0.6106004744601417,-0.5032268953042163,0.3111423765415895,0.10676203260587874
-0.590545248437728,1.2649641894637036,-0.5744746563557277,-0.594222396185059,0.5161064801936078,-0.21203751655496875,-0.4271119466503427,-0.1517416540570388,0.05726314844485847,0.9015767626470553,-0.511535583862104,-0.04885135537420899,-0.4946053166128285,-0.45438413764782426,0.44731254981507057,-0.2842193380795373,-0.3014256615903813,0.8331152675878398,0.06402225865601091,-0.026953978313748014,-0.6648093368787912,0.7355331261154139,-0.662616972232823,-0.6323475603738109,-0.035403843520665515,-0.4437702025137642,-0.522593551650353,0.09278493334798311,-0.48582504851055314,-0.06507369521845885
-0.1471732990262726,0.5697183404818446,-0.1914501226195011,-0.2640688699089617,-1.1870179168573365,-0.39214101824010766,-0.5977402379351938,-0.6906837605239743,-0.6272193168130179,-0.6038556754873282,-0.25323378177162054,1.1980373162636035,-0.1540862810183874,-0.30373735514606715,-0.5641787963040883,-0.06917109227151741,-0.015496143579624642,-0.29614867097870556,-0.014920508260895629,-0.2998123395537272,-0.29931607483717626,0.684244304888717,-0.28184217719933546,-0.3830299123711879,-1.3927331566008891,-0.5013819804009982,-0.5964058094908209,-0.7815156887579222,-0.7441640655295743,-0.7541012705140887
-0.9757246294889301,-0.08905559511080219,-0.9085683072481642,-0.8559731868584228,0.07143406935948729,0.210895836724419,-0.3092051799918554,-0.564290208350678,0.43465348064109377,0.35621829111300385,0.13063613546985056,-0.0611100923144682,0.23943365130080818,-0.2967875714214271,0.14919616833057528,0.5940354400760504,0.07981369575729425,0.32980345423178026,1.8032300922941038,-0.17302552207530075,-0.8857118578929539,-0.4537264160786185,-0.8417371337812012,-0.7828502869119797,-0.4701040810430898,-0.009803223428403673,-0.37733481346430403,-0.5210697651431122,0.08995014628347346,-0.43794599350395
-0.2968113319526386,-0.17111740023652966,-0.2744721943298662,-0.39921943622081446,0.8939327116212926,0.5057472419858038,0.0916279717773786,0.1842124076195829,0.8527427702310393,0.371409334888326,-0.3467274327264323,0.48703057372855885,-0.15455531550267743,-0.4098237596486614,0.26739054546031044,0.7921507531432812,0.7368909410682879,1.187111242981601,1.0088685001927338,0.8104955183641426,-0.42181656376321225,-0.1475962643817718,-0.38122497651004844,-0.5017767325241986,0.10653909118053478,0.07974551828762297,-0.0664716506361797,0.17675137964867021,0.3820589694487723,-0.028011087256347083
-0.10560717876894855,-0.3261230321406818,-0.1529471328407806,-0.1978726741643808,-1.1957369837364376,-0.7457749011109279,-0.7461831122377925,-0.8961996763577542,-1.2266039620658622,-1.0276857968188045,-0.5535053614805047,-0.8309587721627583,-0.6315633860254687,-0.41186781368532027,-1.475362748182582,-0.528618000638258,-0.5084909596007855,-0.9824982137919187,-0.8795905021476352,-0.723666004457334,-0.1908730190665874,-0.5306596479186638,-0.29542064105864796,-0.2742490415624554,-1.543103953049973,-0.4425177725596938,-0.5438855491043341,-0.8070055028134879,-0.9062591350317055,-0.7597168171750149
-0.6182559952759439,-0.4514952344160991,-0.6310259225932229,-0.6099439926743969,1.9329548480474235,-0.5891468297809948,-0.36628900571023504,0.6394819825477961,0.7787446658788374,-0.5795500054468145,0.781338297407171,1.8582578629032882,0.5166330315161175,0.14758977614820648,2.502561956284652,-0.5867544030483002,-0.7002319305021163,1.2441532484952877,0.7843750067727814,-0.30268453282993757,-0.7812852115953497,-1.086822803095658,-0.8076465223897359,-0.7024470345750904,0.17751055853113432,-1.0607171978887961,-0.9454526210864183,-0.3681308808097177,-1.1257628749825075,-1.3106019446118626
-0.3106667053717468,0.3280919142783136,-0.3378416983406764,-0.37880894253290204,1.2790248321148936,-0.5179693249440107,-0.7144006328531052,-0.5635318470376383,2.7211949051241633,-0.2574998774099932,0.027247171092814368,0.1577959244758781,-0.02181855644864584,-0.13980422140602758,-0.009682326742926569,-0.7826119917500926,-0.44532483078533724,-0.025870227206501773,1.12111524690271,-0.905434807508929,-0.4278411779726893,-0.26620166346850854,-0.4794521618752882,-0.45870356162943654,-0.0975038774524398,-0.8927663410479685,-0.9000770087344895,-0.7654720999111838,0.5222036649558225,-1.0848569688426342
1.7593260834429858,0.30301747382323024,1.715250017047537,1.7714641492369014,-0.3151112289472966,0.5226495518415522,0.7929613501994801,1.3336353710835398,1.3374303537379684,-1.2722616016014843,1.4378411603161403,0.8828126520855049,1.0546155849965912,1.2015040374495085,-0.738839923338534,0.3163353431271113,0.3560253477964435,0.8901572731015265,0.9545953479373607,-0.4188032038538685,1.393600518025908,0.22104213818511118,1.2880593677262886,1.2782431690013034,-0.9846472193349395,0.0020948611352642997,0.1790960533330693,0.7090386731619551,0.5627274323313555,-1.1123731474811722
-0.3106667053717468,1.3196720595475218,-0.37393825125822683,-0.37660240267474915,-0.8869366984349648,-0.9904827871335932,-0.9549503787842685,-0.7867428601756795,-0.508822349849494,-1.22668847027552,-0.5122180192705331,0.00018359238682862423,-0.5921644893451201,-0.417591164987965,-0.3474306507071255,-0.9206718366966586,-0.9614556431004404,-0.8972707467302927,-1.0202073057183747,-0.9132307606872141,-0.3916934927158263,0.9791550269422238,-0.4725184782024475,-0.43877166294088005,-0.4479254974960273,-0.9002809207723901,-1.0727787658612253,-0.8216996309161083,-0.9805527085535153,-1.1657208407599704
-0.33560637752614114,-0.6862831768591533,-0.37714683373978675,-0.3870834670009747,-1.197916750456213,-0.9354563783809907,-0.6225430355726557,-0.631278791002525,0.09056229540335022,-0.8955237159735061,-0.7439048404322743,-0.5661700542531554,-0.6690861447686578,-0.5287877045822064,-0.6125788676509829,-0.5314401560950563,-0.30628459457618495,-0.5476368070522833,-0.23324659801546438,-0.6514508592269034,-0.48407091059447604,-0.6043873284320407,-0.4797410653616563,-0.48589877933161973,-0.9846472193349395,-0.6416541352568722,-0.4492544493088625,-0.4747382795950543,0.23178333209783825,-0.7962178704710343
-0.7290989826288079,-1.0829152349668365,-0.7196630136463186,-0.6946199597310069,0.6323607052482801,-0.3979629249681986,-0.4436886908000031,-0.7344159295759349,-0.0944329654771572,0.48230395444817586,-0.7125128116445274,-0.11539878447847432,-0.6343775929312079,-0.5576088664990961,-0.7321761453994688,-0.23398497094853016,0.3795724845737999,-0.6117251779529549,-0.24558140534623135,-0.05157277782412213,-0.7812852115953497,-0.6204150850653837,-0.7331094229067008,-0.7105549255670456,0.14646054156524654,-0.3260417868311555,-0.055589074159700345,-0.5952901060696124,0.09163863659078714,0.45661058958157413
